,0,1,Class
2507,2.751311,2.4002,299
2508,2.0698278,-0.3284184,299
2509,-0.7629205,-0.16227715,299
2510,1.9310507,4.8251567,299
2511,2.2378163,2.9049182,299
2512,1.2850171,-0.028555892,299
2513,2.1942556,4.7258816,299
2514,2.0923412,-0.3438796,299
2515,2.3101501,3.205386,299
2516,3.3129985,3.5267918,3
2517,3.246158,3.554367,3
2518,3.336539,3.49487,3
2519,3.463083,3.4420626,3
2520,2.1318676,0.41115627,3
2521,1.5881233,0.55276144,3
2522,0.23916239,0.040786948,3
2523,0.1749591,-0.068745576,3
2524,3.362807,3.4827225,3
2525,3.3183458,3.527434,3
2526,3.343614,3.501829,3
2527,3.2960885,3.5123222,3
2528,1.2523743,3.5601966,30
2529,2.5401094,1.6602607,30
2530,3.0108354,3.5790844,30
2531,-1.4535154,0.84491664,30
2532,1.0071291,0.9983621,30
2533,-2.0919492,3.0668058,30
2534,-0.43781695,4.084784,30
2535,1.5103719,0.23834473,300
2536,1.6254846,2.147475,300
2537,-0.42444456,4.644387,300
2538,-0.4120335,1.5690297,300
2539,1.7522823,5.5492496,300
2540,0.97634065,5.637211,300
2541,-0.57380015,0.99891305,300
2542,-0.43617165,1.4638829,300
2543,0.32725674,1.658346,300
2544,-0.5077118,-0.4133433,300
2545,1.7611713,5.5395737,300
2546,-0.80553585,-0.02417186,300
2547,1.1435996,-0.66969645,300
2548,1.0020804,2.5099,300
2549,-0.340847,-0.015862636,300
2550,1.1795471,5.5295997,300
2551,0.41326874,0.30395597,300
2552,-0.6827184,2.6369474,300
2553,0.33491936,0.68952644,300
2554,1.4231763,-0.5081881,300
2555,0.7107269,3.1622913,300
2556,1.6468648,-0.3499334,301
2557,3.9342196,1.5902214,301
2558,3.3880641,1.6880704,301
2559,-0.9799388,1.2050406,301
2560,1.3099436,5.4860253,301
2561,-0.44697714,1.5260153,301
2562,-0.98126805,0.6972914,301
2563,-1.3495312,2.0074317,301
2564,0.9811611,0.70811224,301
2565,2.2066314,-0.47779372,301
2566,3.8301585,1.5525022,301
2567,2.8604822,1.1147326,301
2568,-0.9882189,1.920909,303
2569,-1.230346,1.8966058,303
2570,-0.011903095,1.6092044,303
2571,-2.0546908,2.336974,303
2572,-1.7189032,2.116967,303
2573,-1.998188,2.391131,303
2574,-2.0110712,3.1357877,303
2575,-1.6783215,3.7041562,303
2576,-1.9635298,2.2120142,303
2577,-1.9796257,2.257081,303
2578,-1.8562132,2.3776548,303
2579,-1.3477521,1.9938759,303
2580,0.8993777,1.1212038,303
2581,-0.19699001,1.5635222,303
2582,-0.81698817,1.7412182,304
2583,-0.43887717,1.6368313,304
2584,-0.029143598,1.610181,304
2585,-2.299928,2.2904117,304
2586,-2.0210285,2.267951,304
2587,-2.138535,2.3113818,304
2588,-1.8318632,2.8341742,304
2589,-1.7876387,2.8238516,304
2590,-1.6714032,2.731305,304
2591,-2.2866411,2.2521684,304
2592,-0.6986377,1.7709929,304
2593,-2.1073225,1.9358093,304
2594,0.22725812,1.5812426,304
2595,-0.21214165,1.5216234,304
2596,3.528977,0.41881683,305
2597,4.193216,2.842192,305
2598,1.6615989,0.6610569,305
2599,2.6771405,4.7628245,305
2600,0.9081101,0.5370517,305
2601,0.14197011,4.0388207,305
2602,2.0367467,2.0708997,305
2603,2.2500026,0.058614273,305
2604,4.4483066,0.4805002,305
2605,4.274767,2.4597604,305
2606,3.6049817,2.2575085,305
2607,2.694305,-0.4898277,305
2608,4.0103154,1.9473062,305
2609,3.4828827,2.197171,305
2610,1.6621097,2.142028,305
2611,3.5341814,3.4930694,305
2612,1.4943289,0.6681491,305
2613,2.416732,2.1662576,305
2614,4.1663313,0.8348079,305
2615,3.182124,0.53561324,305
2616,3.5791621,-0.5897662,305
2617,4.503869,0.43055254,305
2618,-0.94419247,3.873647,306
2619,2.8872278,3.7664278,306
2620,2.3370821,3.0607095,306
2621,0.652991,4.0163827,306
2622,1.7100486,3.2677174,306
2623,3.3869083,-0.15526697,307
2624,3.9197934,4.0139065,307
2625,3.3607416,2.292427,307
2626,1.7107694,0.60188127,307
2627,0.32447493,0.38801014,307
2628,0.9005588,0.8648504,307
2629,1.7314105,2.251791,307
2630,3.1193814,4.483591,307
2631,3.6502268,0.2624483,307
2632,4.248508,2.787731,307
2633,2.817518,1.065116,307
2634,3.638857,0.4289525,307
2635,4.3468757,3.5050478,307
2636,3.848164,1.6537347,307
2637,1.5551841,1.6460584,307
2638,3.4835374,4.3890247,307
2639,1.5829082,0.9886645,307
2640,2.1449432,2.0774376,307
2641,3.6192605,0.5236781,307
2642,2.7474456,0.65775424,307
2643,4.2875433,-0.08183753,307
2644,3.6953404,0.37961042,307
2645,2.4873612,4.8448534,308
2646,0.89579433,4.0174985,308
2647,1.26715,5.3141747,308
2648,1.475086,2.1587837,308
2649,1.7302504,4.1901956,308
2650,2.0933087,2.86877,308
2651,2.768776,-0.41887224,308
2652,2.2685614,4.982507,308
2653,3.3387456,2.1785362,308
2654,2.3870397,4.816626,308
2655,2.1996996,3.8525233,308
2656,-0.83673906,1.1026915,308
2657,-0.9092025,-0.13947996,308
2658,2.250254,4.3619733,308
2659,1.1823877,0.59056807,308
2660,0.20960347,-0.21825972,308
2661,2.3070502,4.7093787,308
2662,0.97503465,0.83187467,308
2663,1.1087888,0.6455837,309
2664,2.2311187,2.1468909,309
2665,-0.82943475,0.9603749,309
2666,1.1410512,2.1628046,309
2667,1.2937652,4.192826,309
2668,-0.50552523,-0.2758258,309
2669,2.0912545,5.371196,309
2670,1.4837562,-0.32411814,309
2671,2.0586753,5.086488,309
2672,1.6403167,1.6722071,309
2673,-0.9801122,0.29335466,309
2674,-0.7661301,2.0418994,309
2675,-1.053045,3.513914,309
2676,-0.8892483,4.3385487,309
2677,-0.7734256,-0.13365537,309
2678,1.2327917,5.4809303,309
2679,0.67754525,0.69690365,309
2680,1.7930248,5.475852,309
2681,-0.11467717,1.8788941,31
2682,0.48791844,4.1508627,31
2683,0.072285786,1.9104674,31
2684,-2.251302,1.4405311,31
2685,-2.9443865,2.3276742,31
2686,-1.4741257,1.3091327,31
2687,-2.7707868,2.9005635,31
2688,-2.8504088,2.9634044,31
2689,-2.56128,3.3602018,31
2690,-0.7213409,0.51296043,31
2691,2.7296724,1.2730044,31
2692,-0.42905626,3.5753996,31
2693,1.7502398,3.5997303,310
2694,1.3099619,4.3413115,310
2695,-1.4414449,1.8301142,310
2696,0.9090716,5.4826083,310
2697,-1.489289,3.1242774,310
2698,-1.5421717,1.7201748,310
2699,0.88704866,0.43240678,310
2700,1.9104483,3.3672976,310
2701,1.5931782,4.3023543,310
2702,1.7710989,3.8634782,310
2703,-0.9003688,1.2251751,310
2704,1.0089288,5.2470164,310
2705,1.7247722,2.4104803,310
2706,-0.8459914,3.1245666,310
2707,0.13489816,2.7543907,310
2708,1.52449,3.75584,310
2709,1.7274486,3.5144851,310
2710,1.968125,4.2180357,310
2711,0.55248076,4.452524,311
2712,2.0142395,5.1456647,311
2713,1.1282215,2.1415062,311
2714,-1.837799,2.1969426,311
2715,-1.0354623,3.658863,311
2716,0.8124178,4.19196,311
2717,1.192746,5.166422,311
2718,0.94435793,1.3942194,311
2719,1.4358329,4.1019454,311
2720,2.0174797,5.080283,311
2721,0.95464015,4.117775,311
2722,-1.1453109,1.6457444,311
2723,-1.4728227,1.0948571,311
2724,-0.0029942102,3.6725836,311
2725,2.70587,3.8736777,311
2726,0.9149937,4.138501,311
2727,2.0272827,4.7866416,311
2728,3.6422238,1.2208706,312
2729,4.312549,2.6866498,312
2730,2.851727,2.474357,312
2731,0.8052315,1.2626872,312
2732,1.9967703,5.468313,312
2733,1.209847,2.472233,312
2734,-0.21384767,2.659749,312
2735,1.014691,4.004613,312
2736,1.18182,2.606457,312
2737,2.0961554,0.5595848,312
2738,1.1170084,2.1729515,312
2739,3.3142352,1.2051197,312
2740,3.9693494,1.9012977,312
2741,3.082309,2.227824,312
2742,3.9094203,1.0736166,312
2743,0.44037178,4.811229,312
2744,1.9312884,2.6306374,312
2745,3.7610912,1.1723789,312
2746,-0.758788,4.878271,312
2747,2.7916136,2.7022884,312
2748,2.6979947,2.4990833,312
2749,3.1029923,-0.6507524,312
2750,2.747221,2.5730486,312
2751,3.6605809,1.1225387,312
2752,4.0981526,2.013393,312
2753,3.000494,-0.77948457,313
2754,4.0662403,3.7195134,313
2755,2.5720668,-0.094886504,313
2756,0.5354051,0.18118796,313
2757,1.9666901,5.504032,313
2758,-1.2171508,0.23847573,313
2759,-0.8007081,0.5465521,313
2760,1.477051,5.3057137,313
2761,-1.4286443,0.3004307,313
2762,3.0054002,4.427204,313
2763,-0.47950813,-0.27724186,313
2764,2.6782992,-0.914167,313
2765,3.423267,4.236917,313
2766,2.7978528,-0.05229715,313
2767,3.3548212,-0.47024205,313
2768,1.8300902,5.1498837,313
2769,-1.1152929,0.30058467,313
2770,2.023602,-0.38486582,313
2771,-1.6609521,4.6286316,313
2772,-2.8427591,2.8165765,313
2773,-0.24313319,-0.13152681,313
2774,2.561411,-0.08352668,313
2775,0.44821894,-0.86114496,313
2776,3.404213,4.1619554,313
2777,-2.9989154,2.6217442,313
2778,4.63272,-0.35833907,314
2779,3.2073908,0.23185067,314
2780,4.5049486,0.7397717,314
2781,3.0732899,0.56319606,314
2782,3.18849,0.98645216,314
2783,-0.48461112,-0.40590876,314
2784,-0.49072996,-0.29965228,314
2785,-0.43478096,-0.15261146,314
2786,-0.7320989,-0.37670782,314
2787,-0.47279805,-0.49248746,314
2788,-0.412216,-0.5818494,314
2789,3.2916865,-1.1032237,314
2790,4.0974164,-0.024104923,314
2791,3.4679837,-0.9444662,314
2792,3.4992993,-0.81808674,315
2793,3.9414606,3.2970893,315
2794,-0.40595028,-0.6267246,315
2795,2.1729364,0.13951114,315
2796,2.409078,5.1241064,315
2797,1.5614963,1.443909,315
2798,-0.5757651,-0.3428436,315
2799,-0.045113802,0.65228856,315
2800,1.8771216,0.23191926,315
2801,-2.6193528,3.179493,316
2802,-0.5988034,1.8606377,316
2803,-2.1591465,3.80593,316
2804,-1.3907583,4.063747,316
2805,-2.0657606,2.2541044,316
2806,-1.3776479,4.079585,316
2807,-1.7388691,2.5226932,316
2808,-2.510973,2.1233075,316
2809,-1.116992,4.532495,316
2810,-2.0584345,2.5402684,316
2811,-1.4866099,3.9758255,316
2812,-1.7079262,3.1206727,316
2813,1.183631,-0.28128743,317
2814,4.933327,0.81439304,317
2815,3.5387099,1.4814501,317
2816,3.396014,-0.061531328,317
2817,-0.33167076,-0.451982,317
2818,4.208265,3.0054786,317
2819,4.510594,-0.35728353,317
2820,3.6593733,0.52113056,317
2821,3.2717898,-0.8905958,317
2822,3.6043346,0.42365804,317
2823,3.5842211,2.7703676,317
2824,2.9660902,0.18097441,317
2825,2.6326165,4.57461,317
2826,3.3380427,2.843174,317
2827,-0.7979494,1.1215774,317
2828,1.9098814,-1.1066358,317
2829,3.3592174,-0.72457427,317
2830,2.5737438,-1.1237658,317
2831,3.3721032,-0.292868,317
2832,3.2234647,1.8820701,317
2833,-0.20539758,4.746244,318
2834,-1.6955627,1.2661581,318
2835,-2.0240684,2.0325682,318
2836,-1.6801974,2.4134061,318
2837,-2.8316593,3.0414271,318
2838,-0.61869216,4.5644674,318
2839,-1.6660582,1.1735883,318
2840,-1.7635995,1.1487522,318
2841,0.82200557,5.3836927,318
2842,-1.7361557,1.7579985,318
2843,-1.052126,1.0365814,318
2844,1.0814042,5.621983,318
2845,-2.968448,3.1460075,318
2846,-2.7084167,3.1199389,318
2847,-1.4664215,4.1948633,318
2848,-0.90229297,4.5476294,318
2849,-2.7582119,2.1742516,318
2850,-2.3114083,2.5622306,319
2851,-1.6999538,4.3226314,319
2852,-1.8021941,2.6281,319
2853,-2.533387,2.2793953,319
2854,-2.0894759,4.207765,319
2855,-2.067638,2.7841556,319
2856,-2.7052422,3.235564,319
2857,-2.4979534,3.228755,319
2858,-1.5860511,3.1318085,319
2859,-2.5190074,2.3589854,319
2860,-0.83276904,4.43421,319
2861,-1.9652885,2.4599931,319
2862,-2.4729722,2.3018699,319
2863,-0.96697927,4.4324775,319
2864,-1.7271125,2.5534408,319
2865,-2.6205552,2.3223183,319
2866,-2.1483312,4.1434436,319
2867,-2.856651,3.1154,319
2868,-2.069682,4.1137457,319
2869,1.1445272,1.4106183,32
2870,1.8344074,0.6722286,32
2871,1.0305399,1.6180526,32
2872,2.2347386,4.902312,32
2873,-0.6649454,0.9275804,32
2874,-0.72495955,0.9250188,32
2875,1.0060596,3.4237351,32
2876,-0.97610176,1.0833815,32
2877,-1.6633875,2.0602229,32
2878,-0.1173269,0.8432228,32
2879,-2.1144805,2.4534166,32
2880,0.17269187,1.7402081,32
2881,-0.8781476,3.9137132,32
2882,-0.8126689,4.718366,320
2883,-1.4275892,2.6115408,320
2884,-1.7232348,4.552516,320
2885,-2.5936136,2.7526026,320
2886,-2.6689284,3.2525911,320
2887,-1.2681943,3.9579177,320
2888,-0.7194223,4.284977,320
2889,-1.8119998,2.2963564,320
2890,-0.15441889,4.8453536,320
2891,-1.3907541,2.4871333,320
2892,-1.6485543,4.6390214,320
2893,-1.9621683,4.2238264,320
2894,-2.018603,2.4284475,320
2895,0.9925113,0.9953711,321
2896,1.112231,1.3681005,321
2897,1.444555,1.751661,321
2898,0.2111264,1.4279011,321
2899,-0.39543164,4.101602,321
2900,0.7261451,0.8006794,321
2901,1.4366945,5.360674,321
2902,1.8883398,4.189583,321
2903,0.67434007,2.1740582,322
2904,1.9718524,5.4906635,322
2905,-0.1291977,1.223957,322
2906,-1.7713497,4.282239,322
2907,-0.78647983,2.0658088,322
2908,-1.363791,3.0644515,322
2909,-1.4581879,3.9588213,322
2910,-1.7134117,1.0990015,322
2911,0.6883175,4.9226556,322
2912,-1.1250361,0.7356325,322
2913,0.28332627,5.1706357,322
2914,-0.33040655,-0.44850448,323
2915,1.1723771,5.211788,323
2916,-0.41366056,-0.073756,323
2917,1.214143,5.1866903,323
2918,-0.88157064,3.3297503,323
2919,1.7798972,-0.048159767,323
2920,1.5622934,0.72591954,323
2921,2.7154536,2.8662899,323
2922,-0.065560825,-0.10377443,324
2923,2.245061,2.0889678,324
2924,-0.6438869,1.1138003,324
2925,-0.49991116,4.442896,324
2926,-1.266058,2.4572902,324
2927,-0.5665011,-0.16618437,324
2928,1.2787845,4.7839103,324
2929,0.069364116,3.1223435,324
2930,0.44834164,0.34829283,324
2931,1.7029601,5.576374,324
2932,0.1480836,2.83963,324
2933,0.32709083,1.2325835,325
2934,-1.620361,4.5448613,325
2935,-1.7300743,4.340794,325
2936,0.17280693,1.6400479,325
2937,0.49867553,3.232688,325
2938,0.58996624,4.7449393,325
2939,-0.8516712,0.6616108,325
2940,0.7241931,4.676143,325
2941,2.1427584,2.9754055,325
2942,-2.4431205,1.2574363,326
2943,0.9592539,5.5154986,326
2944,-2.989445,2.8583143,326
2945,-2.6233268,2.6890392,326
2946,-1.8003516,3.1579478,326
2947,0.093188785,4.4790673,326
2948,-2.4728937,1.3123025,326
2949,-0.6393867,4.2992496,326
2950,-1.3026108,2.6922736,326
2951,0.523962,0.27372417,329
2952,2.5606608,4.783674,329
2953,2.0712774,2.051631,329
2954,1.3659356,1.0240527,329
2955,1.9652156,5.497337,329
2956,1.3025746,2.0089273,329
2957,-1.9768504,3.1122496,329
2958,-2.454436,1.502081,329
2959,-2.6944654,2.5009475,329
2960,-1.243893,0.39306268,329
2961,1.5061541,2.29535,329
2962,-1.2844338,0.7420588,329
2963,-0.15430641,4.360185,329
2964,1.4630276,2.2813435,329
2965,3.1977346,-0.13969795,329
2966,4.1673675,2.9629183,329
2967,1.7163286,1.6822797,329
2968,1.4770653,1.0632423,329
2969,2.220507,2.079528,329
2970,-2.1086516,1.4325625,329
2971,-1.9944291,1.5918988,329
2972,-1.2615677,2.6620243,329
2973,-0.8260381,-0.20073915,329
2974,0.0731533,0.7020744,329
2975,-0.040710967,2.007197,329
2976,-0.58322734,-0.38265866,329
2977,2.740968,1.1825788,329
2978,0.85410595,1.6143734,329
2979,2.1840699,1.2735767,33
2980,3.542449,0.013916222,33
2981,1.3935125,-0.9280548,33
2982,1.9042695,2.2767901,33
2983,1.9752059,0.19074105,33
2984,0.41494113,-0.4373438,33
2985,-1.0489186,2.1152222,33
2986,-0.77790177,0.15818028,33
2987,-1.4946072,1.4330115,33
2988,-1.5976709,0.9236419,33
2989,2.8873801,-1.1708744,33
2990,4.600838,1.2723899,33
2991,2.614031,-1.1601473,33
2992,-0.1984196,2.5403574,330
2993,-1.4042956,4.619376,330
2994,-1.7493075,4.2762356,330
2995,1.0597118,3.258551,330
2996,-1.852556,3.1412473,330
2997,-0.96854055,0.8667677,330
2998,-0.27228263,4.468037,330
2999,1.9289062,3.0953505,330
3000,0.9547889,0.25665823,330
3001,0.71943396,4.889809,330
3002,1.9132744,2.745798,330
3003,-0.18076323,2.7739933,330
3004,-1.6326272,4.5590253,330
3005,-1.5562459,4.429762,330
3006,-1.5968188,4.4466105,330
3007,1.3237581,1.4046484,330
3008,-0.89186907,1.7001026,330
3009,-0.34133106,4.45756,330
3010,0.35316274,1.0190461,330
3011,0.8611025,5.017837,330
3012,0.48340026,4.3886,332
3013,0.63107586,2.9191513,332
3014,0.47772777,4.171202,332
3015,0.40544268,4.3143654,332
3016,0.43635556,4.2685595,332
3017,0.7416772,-0.5618879,332
3018,2.217976,2.90713,332
3019,1.2315505,5.407261,333
3020,-0.3787368,2.8954725,333
3021,-1.1576592,4.898375,333
3022,-0.45068848,2.676288,333
3023,-1.6447531,2.5476863,333
3024,-0.9138023,4.0689588,333
3025,0.22829358,3.2982397,333
3026,-1.1524246,0.58161455,333
3027,0.17436951,4.3599734,333
3028,-0.0010171118,3.2959483,333
3029,0.42239314,-0.6345298,333
3030,0.44977888,4.945901,333
3031,1.7120911,2.454487,333
3032,-0.9757403,5.0056458,333
3033,-2.0852692,2.1759486,333
3034,-0.64265084,3.7892892,333
3035,0.4535225,4.0183263,333
3036,0.1750926,3.158045,333
3037,0.3819573,4.0984254,333
3038,1.6683967,2.6196048,333
3039,2.6403816,2.3840451,334
3040,1.1978321,3.0980973,334
3041,2.415521,2.4090724,334
3042,-0.9444104,0.83064955,334
3043,0.7226447,5.2234144,334
3044,-1.7044563,1.5837439,334
3045,-1.1114137,1.2072371,334
3046,0.06310416,1.11827,334
3047,-0.10922581,2.75073,334
3048,0.74070555,0.24845745,334
3049,0.8575779,4.8374324,334
3050,0.32445845,1.7563965,334
3051,1.5500284,3.5362453,335
3052,-1.0970159,4.732903,335
3053,1.4848596,0.98119426,335
3054,-0.7563096,1.2547994,335
3055,0.9817897,5.503843,335
3056,-2.8117778,3.1025925,335
3057,-1.0039281,3.667793,335
3058,-0.34716183,4.4465175,335
3059,-0.77432984,0.7026812,335
3060,1.945774,4.9107423,335
3061,-0.69685256,3.0640638,335
3062,0.51185215,-0.15239899,335
3063,2.1615653,4.881325,335
3064,0.5465089,0.122747615,335
3065,2.9432647,-0.25475875,336
3066,2.8757,-0.1602386,336
3067,3.9530597,2.6864219,336
3068,0.37547633,0.13192134,336
3069,-0.5881809,0.28164494,336
3070,3.437346,1.6401314,336
3071,1.0101242,-0.8987476,336
3072,0.953527,-0.80654716,336
3073,1.3079934,-0.9215892,336
3074,1.2375346,-0.9677785,336
3075,2.4891202,2.6808937,336
3076,1.7350878,-1.1036451,336
3077,2.8076186,-0.6880028,336
3078,3.4577444,1.6960369,336
3079,1.8741847,-0.67189527,337
3080,1.8064525,-0.3366238,337
3081,1.5794191,-0.24736123,337
3082,-0.17884229,2.877271,337
3083,-0.96144956,-0.038388837,337
3084,0.2162869,2.2454515,337
3085,0.06067199,3.5544336,337
3086,0.06400554,3.697981,337
3087,0.38680267,3.4187858,337
3088,0.3135149,3.514159,337
3089,-1.1280098,0.7071392,337
3090,0.58230174,3.2182298,337
3091,-0.99419063,1.1815283,338
3092,0.4700868,5.081443,338
3093,-1.6744181,4.622667,338
3094,1.1044363,2.375171,338
3095,-1.196368,3.8233588,338
3096,-2.3829005,2.2201483,338
3097,-0.3064102,4.4191446,338
3098,-1.5889076,1.9604912,339
3099,0.85246974,5.407023,339
3100,0.021838227,1.9673928,339
3101,-1.7644081,2.466018,339
3102,-1.8737404,3.3529809,339
3103,-2.2685127,2.1548147,339
3104,3.7345498,0.71705973,34
3105,4.305717,1.2814041,34
3106,2.4152613,-1.0563326,34
3107,1.0322694,0.21603206,34
3108,3.9313507,3.6318374,34
3109,1.1067075,-0.28945777,34
3110,0.32998154,3.1300323,34
3111,3.2558594,4.397668,34
3112,-1.0811087,-0.08538276,34
3113,-1.3868763,2.9028137,34
3114,0.76772696,-0.14557117,340
3115,1.1774095,0.3603542,340
3116,1.0776589,2.3817694,340
3117,-0.8036441,0.6147589,340
3118,-0.6598526,1.7834367,340
3119,-2.9369736,2.416067,340
3120,-2.2616148,3.6293852,340
3121,-2.204215,2.8291945,340
3122,-2.226342,2.0356026,340
3123,-1.804039,1.9604577,340
3124,-1.7335061,1.600295,340
3125,-1.1255902,0.55913526,340
3126,1.2558665,0.2684235,340
3127,-0.16326663,1.5626894,340
3128,1.7847761,-0.3493512,341
3129,2.4182732,5.2759094,341
3130,1.4118527,2.3648827,341
3131,0.51729727,1.7225645,341
3132,0.6827289,5.620912,341
3133,-2.7885673,2.287425,341
3134,-1.6912446,4.2974577,341
3135,-1.0257946,0.7539281,341
3136,0.7278642,4.433015,341
3137,-0.36862472,2.0240753,341
3138,0.3811143,-0.022246804,341
3139,2.2931476,5.22767,341
3140,1.0634384,1.4436889,341
3141,-0.4643505,3.8924305,342
3142,-1.4646906,1.5318664,342
3143,-1.3168398,4.5555916,342
3144,-1.2496135,3.3332694,342
3145,-0.664042,4.5471253,342
3146,2.0412395,5.370606,343
3147,-0.8842187,1.2301667,343
3148,-0.8080181,4.0654817,343
3149,-2.3121548,3.2538912,343
3150,-0.44276795,-0.50629115,343
3151,1.0399088,0.18323244,344
3152,2.3209136,4.7596087,344
3153,2.3134613,-0.286994,344
3154,2.088557,5.2002916,344
3155,2.3918865,0.54219407,344
3156,1.6700815,0.30972022,344
3157,3.0064595,0.9895325,344
3158,3.130725,1.6154499,344
3159,2.699761,3.3295174,344
3160,2.4450755,4.3945956,344
3161,1.7723513,-0.26732084,344
3162,2.5061674,4.652465,344
3163,1.6512694,4.1821613,344
3164,1.9466894,3.5757728,344
3165,2.225698,4.5148897,344
3166,2.444303,2.9697225,344
3167,2.9280677,0.8755343,344
3168,-0.30381587,4.7825346,344
3169,2.654349,2.913351,344
3170,3.541674,0.45156255,345
3171,4.4296193,3.2365139,345
3172,1.3363317,1.2931781,345
3173,0.07504243,1.9369059,345
3174,-0.009775212,1.5540694,345
3175,1.1363856,5.439983,345
3176,1.8351706,0.76674175,345
3177,1.6919746,5.2796164,345
3178,2.52715,2.1960552,345
3179,2.0091214,0.8869764,345
3180,2.617617,4.751758,345
3181,2.503696,2.251376,345
3182,3.356965,0.22040348,345
3183,3.9162338,4.066212,345
3184,1.378606,0.27540654,345
3185,2.424117,5.4173946,345
3186,0.93957055,0.7826313,345
3187,1.3475627,5.3215966,345
3188,1.6547202,0.44726437,345
3189,2.9756818,4.7246666,345
3190,2.237356,2.3522155,345
3191,3.2052002,0.35405383,345
3192,0.7043339,5.428429,345
3193,2.5444198,2.293615,345
3194,1.449672,2.4043772,346
3195,3.4625926,2.9415107,346
3196,3.8960528,3.3257825,346
3197,-0.81667155,4.2262263,346
3198,0.0071142837,4.1961393,346
3199,-1.1293726,0.6973603,346
3200,1.147491,1.6461444,346
3201,0.2712597,3.274892,347
3202,1.7165698,5.163156,347
3203,-0.22279386,3.047989,347
3204,0.6989552,5.627305,347
3205,-0.48845357,3.0579972,347
3206,2.1844127,0.46813217,348
3207,2.2873838,0.19853507,348
3208,0.9805226,-0.890046,348
3209,1.0020832,0.42315787,348
3210,0.10631538,0.12119026,348
3211,1.415617,5.4708724,348
3212,1.4762917,2.1985717,348
3213,2.2051826,5.2441125,348
3214,1.3840322,4.799289,348
3215,0.09768507,3.0017557,349
3216,-0.24401946,2.3266044,349
3217,0.62065935,4.3170395,349
3218,3.5851212,2.8305023,349
3219,-0.34151006,-0.44522533,349
3220,2.007802,3.1453395,349
3221,2.8636544,1.5582752,35
3222,3.9772604,3.1298654,35
3223,0.15774664,-0.55963373,35
3224,1.2265457,2.046392,35
3225,3.3210506,-0.98788077,35
3226,-1.5695006,3.098054,35
3227,1.8872216,0.5822366,350
3228,2.249606,0.51944906,350
3229,0.2987382,0.2658371,350
3230,-0.22609878,0.27334118,350
3231,-1.5098814,4.273554,350
3232,-1.2735183,0.15927602,350
3233,-0.42721203,2.965204,351
3234,-1.5310547,4.57471,351
3235,0.43907848,1.1553092,351
3236,-1.8169901,3.676493,351
3237,-1.4202173,4.238254,351
3238,-0.62704927,1.3775916,351
3239,-0.010192625,0.89198256,351
3240,-0.6318827,1.423011,351
3241,1.1633638,4.9889402,352
3242,-1.743611,2.209104,352
3243,-0.91960984,-0.094161086,352
3244,-1.7202367,3.7598262,352
3245,-1.0324961,0.19073834,352
3246,1.0959553,1.7122847,352
3247,0.95846975,1.6875684,352
3248,-0.5737088,4.6546373,352
3249,0.105853185,-0.4096691,353
3250,1.6480924,2.1893816,353
3251,0.67350274,-0.20415635,353
3252,0.68857765,0.2521375,353
3253,0.27684358,4.384897,353
3254,0.429183,3.0527856,353
3255,-0.8783206,3.4237442,353
3256,-0.8308657,0.20668355,353
3257,-0.2762773,-0.1201842,353
3258,-0.2865165,-0.0008946646,353
3259,-0.42487457,-0.30283657,353
3260,2.276792,2.6756208,353
3261,1.8140844,0.026338281,353
3262,0.8327223,1.3422847,353
3263,2.2641976,2.8936658,353
3264,-0.67338574,3.7625723,353
3265,-0.27976936,-0.54205304,354
3266,1.6357542,4.3152266,354
3267,1.1331972,4.662495,354
3268,-0.29451427,-0.5034476,354
3269,-0.4761007,-0.49405318,354
3270,0.51765794,4.3140182,354
3271,-0.26989463,-0.5023539,354
3272,1.0558298,4.7157063,354
3273,4.6007233,-0.218151,355
3274,4.6178675,-0.42592007,355
3275,4.5306005,-0.58843815,355
3276,4.564565,-0.30946344,355
3277,4.5674853,-0.2807809,355
3278,3.2154596,-1.0841348,355
3279,3.2851448,-0.97784764,355
3280,4.5902524,-0.2921057,355
3281,4.644233,-0.33297962,355
3282,4.502483,0.82543653,355
3283,4.5470376,2.2147207,355
3284,3.3153021,0.2637084,357
3285,3.214648,0.30918813,357
3286,3.1208696,0.33789986,357
3287,-0.20191976,-0.6950301,357
3288,3.0688999,0.41859257,357
3289,3.0681875,0.461787,357
3290,2.290052,-1.1401926,357
3291,2.3079753,-0.95689446,357
3292,2.125794,-1.1445767,357
3293,3.077124,0.40729904,357
3294,3.2668877,2.4466412,357
3295,3.1210434,0.29527426,357
3296,3.531873,-0.21942969,358
3297,3.5995061,-0.10416343,358
3298,3.3127286,-0.48039004,358
3299,3.4039307,-0.44171083,358
3300,3.3083599,-0.42518526,358
3301,3.355707,-1.109581,358
3302,3.627335,-0.40116277,358
3303,2.9566092,-0.18822305,358
3304,3.1743991,-0.5505852,358
3305,0.9672931,1.7322587,359
3306,-1.1473566,1.5508713,359
3307,-2.313171,3.2003021,359
3308,1.2409533,3.801878,359
3309,1.9759023,3.9271963,359
3310,3.004202,4.2969937,359
3311,-1.1438679,1.5300333,359
3312,1.7289214,4.133017,359
3313,1.3093983,2.6469493,359
3314,1.0857499,4.350209,359
3315,1.9243336,4.801205,359
3316,-1.3921739,2.6455,359
3317,2.9223187,-0.42872724,36
3318,4.013155,3.1817539,36
3319,1.1498421,4.1377406,36
3320,0.8930974,4.1296897,36
3321,2.9137197,2.502569,36
